고객ID,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,월
"K264880",13,29.836800,6,37.346400,2,13.000000,22.646664,0,"6월"
"K264950",20,43.700716,5,94.336869,1,0.000000,44.365537,0,"6월"
"K265200",12,18.435778,45,80.327319,5,10.437187,28.698443,0,"6월"
"K265270",11,20.409675,49,81.166800,5,9.732938,21.653412,0,"6월"
"K265280",21,38.476809,18,100.589372,4,5.252390,33.959811,2,"6월"
"K265340",5,13.932778,27,63.408355,0,0.000000,21.640711,0,"6월"
"K265360",19,31.967286,22,59.834420,4,21.000000,29.228492,0,"6월"
"K265440",6,11.400550,40,99.535573,1,5.034431,18.229395,1,"6월"
"K265520",6,12.741235,18,55.919866,7,16.191986,24.332018,0,"6월"
"K265580",7,15.356646,74,132.964227,2,9.000000,26.306072,0,"6월"
"K265690",21,33.134270,27,65.515489,3,3.675609,31.787724,0,"6월"
"K265980",29,46.216488,36,111.636724,9,27.251791,29.674535,2,"6월"
"K266120",14,33.728962,28,77.021318,3,64.500000,17.803224,1,"6월"
"K266200",14,23.603594,19,36.843174,5,16.055237,22.139938,0,"6월"
"K266260",29,51.064495,7,39.782804,3,112.800000,28.543662,0,"6월"
"K266400",8,14.354739,11,34.405803,2,2.886138,13.858591,0,"6월"
"K266520",9,18.455510,41,68.926830,5,9.284022,21.067349,0,"6월"
"K266530",14,28.611043,12,32.060602,11,15.387736,20.374128,0,"6월"
"K266700",13,19.127142,18,29.778335,5,13.501512,13.734147,0,"6월"
"K266960",5,45.801646,45,81.201157,3,9.031310,29.615598,0,"6월"
"K267010",2,10.347094,38,64.829578,5,9.614556,19.773018,0,"6월"
"K267040",17,62.033406,2,89.481241,1,4.023087,37.248314,3,"6월"
"K267260",5,20.181146,34,96.469359,1,13.744057,36.595439,0,"6월"
"K267650",6,23.600678,31,46.565064,0,0.000000,23.348548,0,"6월"
"K267730",2,35.194974,22,39.444123,6,7.153450,25.442083,0,"6월"
"K267810",6,31.259880,34,84.166860,4,15.556560,28.105745,0,"6월"
"K267870",9,22.023918,12,77.036854,2,4.200000,21.441928,0,"6월"
"K267880",6,63.535857,63,97.531666,3,28.000000,45.002672,0,"6월"
"K267930",4,11.102243,3,30.774640,8,10.258213,13.670415,0,"6월"
"K267970",17,58.613965,39,84.963362,3,63.500000,33.842434,0,"6월"
"K268120",2,79.200000,0,19.680529,9,12.520416,13.307696,0,"6월"
"K268130",10,29.619936,7,36.586467,0,0.000000,16.611176,0,"6월"
"K268180",22,70.154093,20,73.421726,5,8.669232,39.054083,2,"6월"
"K268300",11,73.715002,16,71.348664,1,11.592664,27.767570,1,"6월"
"K268530",10,47.969813,36,76.896664,4,10.542816,36.054072,0,"6월"
"K268540",7,27.715916,21,83.208263,7,9.319325,33.155567,0,"6월"
"K268550",4,20.258701,49,72.209232,3,6.117727,22.079373,0,"6월"
"K268640",5,57.532242,24,71.725218,4,3.273678,26.924283,0,"6월"
"K268680",8,28.284908,38,64.477426,3,5.170360,18.673443,0,"6월"
"K268730",3,10.172844,35,62.239309,3,79.200000,20.965287,0,"6월"
"K269340",4,43.644546,44,95.224464,3,8.155799,35.581287,1,"6월"
"K269530",3,29.995286,16,37.494108,2,8.210919,15.633488,0,"6월"
"K269610",3,23.487494,6,23.528271,8,13.211716,14.868543,0,"6월"
"K269680",10,32.442541,6,61.146847,5,9.345588,28.676346,0,"6월"
"K269950",2,18.655677,41,83.535976,4,6.679193,32.153398,0,"6월"
"K270030",4,12.208482,18,79.092585,10,15.884154,24.748020,0,"6월"
"K270150",1,9.935172,4,34.537950,0,5.232132,13.282575,0,"6월"
"K270230",4,18.972803,76,155.923312,1,7.200000,32.488295,1,"6월"
"K270700",8,24.429865,40,67.877917,25,38.964089,35.914897,0,"6월"
"K270720",11,59.858064,32,58.176006,2,1.972068,31.615631,0,"6월"
"K270910",14,53.431409,2,197.700000,18,30.185276,34.088520,0,"6월"
"K270970",4,9.082870,11,34.334813,2,62.000000,15.020929,0,"6월"
"K271040",8,26.124372,5,45.165270,6,12.888890,21.864017,0,"6월"
"K271190",4,170.400000,40,106.769973,1,8.598924,37.685539,1,"6월"
"K271310",2,34.652662,11,109.584247,7,13.532866,37.344304,2,"6월"
"K271320",3,16.634606,32,91.599773,2,25.608539,21.854257,1,"6월"
"K271630",3,13.656439,33,59.545465,2,0.000000,15.177276,0,"6월"
"K271650",4,21.325053,7,67.980372,3,7.902177,25.641661,0,"6월"
"K271690",5,14.902412,47,89.782435,2,3.403637,21.453554,1,"6월"
"K271700",1,13.038997,28,60.294706,5,7.840442,24.189410,0,"6월"
"K271910",2,27.195000,33,75.670087,13,22.979775,29.825659,0,"6월"
"K272060",12,33.383282,6,21.644852,1,12.009839,15.182023,0,"6월"
"K272200",5,37.717812,13,35.495382,1,4.825848,21.220370,0,"6월"
"K272260",21,59.424162,9,59.969894,2,4.200000,22.351057,0,"6월"
"K272300",2,20.427150,32,73.727760,0,0.000000,20.946971,0,"6월"
"K272460",8,29.317424,14,35.402895,7,8.420148,14.441889,0,"6월"
"K272590",4,20.000450,37,118.201420,4,7.080905,34.101836,1,"6월"
"K272790",3,216.600000,22,44.037835,8,11.164522,19.363363,1,"6월"
"K272840",3,329.400000,7,32.204402,9,22.625189,19.253588,1,"6월"
"K272870",2,157.800000,19,41.653506,1,3.582342,14.835658,0,"6월"
"K273100",31,79.793597,75,116.245697,12,20.993805,22.237961,0,"6월"
"K273210",46,108.422082,22,101.045943,3,12.293565,24.908942,0,"6월"
"K273350",53,85.649369,76,124.324950,3,9.780032,28.669402,0,"6월"
"K273380",15,33.738350,9,109.453486,3,4.249986,24.096998,0,"6월"
"K273480",37,78.535161,41,89.378928,3,2.738325,22.835821,0,"6월"
"K273560",33,82.255440,3,93.648930,4,4.075720,30.119957,0,"6월"
"K273620",41,72.428932,26,55.957727,12,19.854179,32.488074,0,"6월"
"K273640",33,68.406361,23,115.739976,3,4.163309,32.289584,0,"6월"
"K273650",15,30.602065,35,57.226579,3,6.163414,18.774001,0,"6월"
"K273670",49,93.205203,48,87.738105,7,12.418543,24.951627,0,"6월"
"K273710",31,69.346901,57,99.025024,0,0.000000,16.810689,0,"6월"
"K273880",31,61.422015,9,164.804238,15,22.498401,39.016835,0,"6월"
"K273980",14,26.228539,60,164.963703,9,21.208723,24.957032,0,"6월"
"K274010",53,115.858170,50,123.672210,2,6.511700,41.921389,0,"6월"
"K274080",17,40.991767,26,94.539571,3,6.154920,16.672339,0,"6월"
"K274180",52,79.676848,6,79.442159,10,27.927967,19.781472,0,"6월"
"K274630",51,81.021600,26,86.288004,6,8.372232,39.216773,0,"6월"
"K274730",74,118.868098,58,162.804780,8,14.673038,45.245501,0,"6월"
"K274830",15,32.735784,12,34.889454,3,3.553556,8.419395,0,"6월"
"K275060",5,6.838461,44,89.017898,0,3.065517,15.089246,0,"6월"
"K275230",25,61.993032,17,80.432224,6,12.417279,26.845689,0,"6월"
"K275600",46,68.945798,18,109.741477,4,3.298842,30.635283,0,"6월"
"K275650",39,66.387245,32,159.713344,0,0.000000,23.326456,0,"6월"
"K275790",44,71.889840,26,113.825580,1,6.263130,37.123919,0,"6월"
"K276100",11,18.811758,17,143.743963,15,20.360962,30.563504,0,"6월"
"K276140",0,0.000000,21,67.916064,0,0.000000,24.897159,0,"6월"
"K276300",43,65.623430,9,101.446848,2,19.813838,28.339233,0,"6월"
"K276480",19,48.442914,21,155.948919,3,35.500000,26.852028,0,"6월"
"K276570",56,92.186662,40,90.488178,0,0.000000,30.903988,0,"6월"
"K276610",49,127.901333,26,113.927537,4,19.563314,33.264383,0,"6월"
"K276630",26,40.905480,54,136.522040,5,15.777828,39.861494,0,"6월"
"K276640",31,73.061412,29,84.390555,1,2.851553,26.975579,0,"6월"
"K276720",26,39.464015,40,72.809579,2,16.723769,17.196801,0,"6월"
"K276950",10,18.610704,14,148.256892,3,36.600000,29.583662,0,"6월"
"K277050",18,41.885798,4,69.326938,3,8.726208,16.100340,0,"6월"
"K277230",11,64.822272,19,101.981133,7,12.280782,31.515691,0,"6월"
"K277250",3,91.200000,22,90.038450,4,8.414159,15.692124,0,"6월"
"K277270",8,63.231952,40,164.769228,4,12.322485,23.946702,0,"6월"
"K277280",8,37.639051,26,44.642335,1,3.000000,16.391853,0,"6월"
"K277360",6,26.102273,42,67.715067,6,9.181704,12.005878,0,"6월"
"K277410",22,68.181840,37,59.633820,6,8.767200,27.568588,0,"6월"
"K277510",21,75.299098,39,88.638010,2,32.500000,12.757856,0,"6월"
"K277900",14,51.921324,66,131.213519,1,1.800000,27.050902,0,"6월"
"K278030",6,26.277720,10,100.337988,5,8.794992,31.236368,0,"6월"
"K278060",30,132.056479,72,134.593703,2,20.400000,24.759651,0,"6월"
"K278080",11,48.280504,29,48.465062,4,6.422636,20.260853,0,"6월"
"K278130",7,66.351371,34,85.084454,1,3.600000,35.956930,0,"6월"
"K278170",5,12.397790,64,123.531131,3,8.004579,31.460014,0,"6월"
"K278200",27,131.338158,14,121.349836,2,14.568602,18.561067,0,"6월"
"K278230",7,69.519505,37,74.485184,11,14.842469,24.159680,0,"6월"
"K278430",19,55.699488,65,98.150616,4,15.334272,30.857161,0,"6월"
"K278450",13,42.525522,8,36.569793,3,9.486048,15.297945,0,"6월"
"K278510",12,86.096995,30,86.852232,6,28.845850,34.929141,0,"6월"
"K278550",31,102.052084,41,113.258389,10,20.918436,37.739455,0,"6월"
"K278620",19,54.057614,43,136.284492,5,6.728690,31.656305,0,"6월"
"K278810",31,97.715184,31,100.178592,5,14.780448,45.371128,0,"6월"
"K278830",34,112.565624,60,135.832653,2,4.679402,29.716141,0,"6월"
"K278920",5,48.345938,67,126.060905,12,20.784235,33.677922,0,"6월"
"K278930",22,60.632788,45,67.458589,4,26.954738,30.458350,0,"6월"
"K279200",17,91.196345,13,124.233037,6,7.641567,23.584509,0,"6월"
"K279230",21,90.947598,8,92.787246,3,4.215860,33.757477,0,"6월"
"K279250",32,112.236656,3,117.372727,10,15.354148,25.450131,0,"6월"
"K279300",12,50.562600,14,85.381845,0,0.000000,29.587940,0,"6월"
"K279880",28,101.488702,49,95.790618,2,49.500000,17.235181,0,"6월"
"K279930",3,42.942121,21,78.492566,19,27.454799,25.348745,0,"6월"
"K279940",3,36.749035,46,72.669711,3,1.568863,16.203168,0,"6월"
"K279970",18,71.493597,42,74.411703,3,3.728691,26.348040,0,"6월"
"K280070",7,50.537075,55,96.463956,7,24.626612,21.196357,0,"6월"
"K280140",14,39.164640,36,112.647296,3,3.818552,29.327088,0,"6월"
"K280160",9,114.187541,65,113.033234,12,18.646488,48.488083,0,"6월"
"K280550",40,134.736768,52,177.754288,4,7.836253,27.631127,0,"6월"
"K280590",23,77.799456,34,136.397133,1,36.000000,29.539233,0,"6월"
"K280700",2,214.800000,46,74.775571,0,0.000000,28.260925,0,"6월"
"K280780",70,120.107720,24,35.765140,3,7.893834,2.206780,5,"6월"
"K281110",66,133.082644,11,33.415631,6,9.423063,0.432300,3,"6월"
"K281210",29,57.354809,3,32.427121,2,3.696903,23.831497,0,"6월"
"K281670",55,112.865710,31,73.253569,2,17.400000,0.671087,6,"6월"
"K281930",59,122.954370,9,27.705562,1,11.400000,29.313102,4,"6월"
"K281960",56,94.564957,5,14.727329,0,0.000000,0.479809,1,"6월"
"K281980",32,49.684734,12,42.337736,2,24.000000,30.726577,0,"6월"
"K282100",45,76.261728,29,46.859616,5,6.339830,7.345708,4,"6월"
"K282220",59,119.957628,31,57.519546,4,3.825528,27.790489,5,"6월"
"K282280",23,46.445446,5,39.899443,2,49.000000,15.703614,1,"6월"
"K282370",36,73.302489,2,8.241971,2,21.000000,11.456731,1,"6월"
"K282530",53,90.637296,13,32.560463,2,6.009647,11.481033,3,"6월"
"K282660",89,153.904725,54,92.974239,1,3.946275,6.471838,10,"6월"
"K282700",42,87.506585,14,58.483985,2,16.000000,6.579807,2,"6월"
"K282710",46,97.754029,6,17.145340,0,0.000000,3.741456,4,"6월"
"K282720",54,86.522698,17,31.453891,2,2.645654,15.348994,2,"6월"
"K282730",38,79.766808,5,12.516336,2,4.800000,19.828757,0,"6월"
"K282780",60,126.952223,5,6.967740,6,9.894191,2.223245,0,"6월"
"K282830",60,125.569395,5,36.424710,3,6.000000,36.106679,3,"6월"
"K282960",29,50.672315,2,28.605339,2,18.000000,13.935332,0,"6월"
"K283120",62,93.129413,2,8.009351,2,3.203740,9.007840,0,"6월"
"K283320",31,68.176906,10,18.226361,1,19.200000,20.388247,0,"6월"
"K283340",71,112.738435,7,12.784158,3,5.113663,4.575837,1,"6월"
"K283390",20,41.759929,2,4.597858,0,0.000000,10.771379,0,"6월"
"K283440",81,140.127402,4,27.459944,0,0.000000,0.185745,6,"6월"
"K283520",22,47.853036,22,35.693658,4,5.348700,17.416682,1,"6월"
"K283690",56,88.070682,18,28.235917,2,3.680187,28.398606,0,"6월"
"K283760",42,92.753747,0,0.000000,3,8.266573,13.010804,0,"6월"
"K283850",74,119.725821,42,81.662206,4,6.812280,9.033048,4,"6월"
"K283860",39,68.047875,8,31.042792,7,9.461895,16.138477,0,"6월"
"K284010",22,49.269405,21,42.041010,0,0.000000,5.125896,0,"6월"
"K284050",61,109.976328,16,57.868496,2,5.000000,10.361351,4,"6월"
"K284120",41,90.664858,1,329.400000,3,5.400000,1.108639,4,"6월"
"K284410",43,95.420629,32,65.625009,4,9.330570,6.976757,4,"6월"
"K284420",51,79.733550,1,36.900000,1,3.600000,21.679573,0,"6월"
"K284500",47,76.102353,14,24.557851,3,4.749650,13.214723,0,"6월"
"K284520",54,121.089437,63,101.679293,0,0.000000,24.072899,7,"6월"
"K284660",47,76.658486,35,64.603321,0,0.000000,22.196926,4,"6월"
"K284670",42,93.344821,10,24.582649,3,9.556072,17.494429,0,"6월"
"K284960",36,83.308505,10,21.403131,1,22.000000,11.602455,0,"6월"
"K285030",31,69.290906,4,15.914174,2,6.600000,12.047778,0,"6월"
"K285390",31,70.394695,8,21.287914,0,0.000000,6.501153,0,"6월"
"K285510",40,91.956876,3,72.900000,0,6.720556,23.743343,1,"6월"
"K285670",64,148.071930,17,28.648700,1,13.200000,32.701312,6,"6월"
"K285780",43,102.083479,19,28.789446,2,9.000000,5.791683,5,"6월"
"K285820",62,112.144157,3,10.606320,1,4.478224,36.475735,0,"6월"
"K285840",43,99.283041,14,40.615789,3,2.198576,34.782359,0,"6월"
"K285970",44,102.603536,7,41.821557,1,5.431371,10.240062,6,"6월"
"K286050",72,115.917235,32,77.446886,4,4.302605,18.676963,7,"6월"
"K286090",39,89.460838,13,30.796338,3,35.000000,17.464766,3,"6월"
"K286120",70,166.156646,40,98.885261,4,11.640768,55.103060,10,"6월"
"K286130",42,98.910900,29,59.940005,5,9.627328,20.177900,3,"6월"
"K286450",31,72.006839,5,28.269739,3,36.000000,9.085495,0,"6월"
"K286530",16,37.177094,17,34.498253,1,7.000000,5.210283,0,"6월"
"K286630",36,65.706788,4,8.575558,1,1.801259,14.579367,0,"6월"
"K286640",60,141.517730,24,36.673417,2,14.400000,20.764116,7,"6월"
"K286940",32,79.387724,8,14.487990,1,0.000000,12.920539,0,"6월"
"K287150",107,183.115235,10,17.554006,7,8.012202,33.630657,8,"6월"
"K287410",27,65.365785,5,38.489985,3,3.759413,26.746119,1,"6월"
"K287530",66,107.885565,21,55.968803,0,0.000000,13.467482,7,"6월"
"K287570",43,107.102743,4,23.373495,1,5.400000,26.491238,5,"6월"
"K287610",41,98.785757,5,12.776128,2,6.357499,10.187052,0,"6월"
"K287680",28,68.904795,8,20.641950,2,6.290880,2.410082,0,"6월"
"K287710",36,87.865236,29,60.525873,3,5.267700,15.481335,5,"6월"
"K287830",65,105.159310,31,95.944319,1,3.742783,24.160149,5,"6월"
"K287860",32,77.622767,12,50.945730,4,6.391373,18.340983,4,"6월"
"K287950",40,101.046208,16,86.878034,4,9.646416,22.860301,7,"6월"
"K288140",74,120.006713,13,45.218956,3,6.600000,28.864616,4,"6월"
"K288270",57,105.325920,2,6.112665,1,4.702050,19.140396,1,"6월"
"K288550",87,128.304238,11,19.455449,3,8.265387,2.038035,3,"6월"
"K288630",55,89.985492,20,35.392383,1,5.922612,11.237257,4,"6월"
"K288670",54,142.104431,3,7.593772,4,7.965495,8.318736,7,"6월"
"K288810",52,97.652621,18,56.718917,0,0.000000,10.168370,6,"6월"
"K288840",57,145.905689,6,24.023924,3,43.000000,13.491030,8,"6월"
"K289160",73,119.390695,30,44.044228,0,0.000000,1.031695,5,"6월"
"K289180",25,47.122085,7,25.925161,4,6.491308,3.921899,0,"6월"
"K289640",44,65.702268,11,30.525390,1,3.600000,9.642370,0,"6월"
"K289750",55,148.485288,14,20.000059,8,11.742459,15.056202,3,"6월"
"K289810",52,142.283304,39,60.536276,7,9.002493,30.043025,9,"6월"
"K289830",38,72.957868,12,19.433578,2,10.500000,18.591319,0,"6월"
"K289850",46,86.259461,22,67.612777,3,7.200000,1.927038,5,"6월"
"K290010",41,69.537998,36,65.582244,3,3.331162,19.590745,3,"6월"
"K290170",47,71.918051,32,57.165631,5,6.950660,19.221332,0,"6월"
"K290230",25,66.240063,11,37.860146,6,8.264815,33.703643,0,"6월"
"K290360",56,108.249163,4,14.527625,4,7.447375,9.556912,3,"6월"
"K290370",34,90.826445,18,58.294858,0,0.000000,19.933115,4,"6월"
"K290380",59,164.861134,2,44.368960,4,6.089857,42.435582,8,"6월"
"K290450",24,64.967426,22,52.871148,1,3.524743,23.089772,4,"6월"
"K290460",39,104.652853,4,6.126511,3,7.197813,25.150990,2,"6월"
"K290570",22,62.489436,8,41.539518,4,5.559192,0.733943,0,"6월"
"K290690",29,54.609869,7,30.841046,0,0.983962,11.140595,2,"6월"
"K290830",34,67.133863,14,29.631730,1,3.000000,1.285970,3,"6월"
"K290870",34,92.222577,9,14.026667,0,0.000000,9.346866,0,"6월"
"K291140",73,115.036069,4,35.120701,0,0.000000,3.641101,5,"6월"
"K291310",40,65.484797,23,43.656532,0,0.000000,29.344652,1,"6월"
"K291370",46,76.507602,15,62.062698,0,0.000000,0.430483,5,"6월"
"K291450",55,86.931331,6,49.033320,1,6.000000,30.372116,1,"6월"
"K291460",45,87.995150,1,76.200000,1,2.078626,17.618139,1,"6월"
"K291510",54,90.984816,18,76.879939,4,9.143082,3.385281,6,"6월"
"K291660",24,46.741913,14,31.966060,1,0.000000,13.604846,0,"6월"
"K291800",46,89.766468,27,51.227154,2,2.378970,17.273626,0,"6월"
"K291860",32,63.056206,3,116.700000,2,12.000000,17.199079,0,"6월"
"K291900",68,133.012916,4,77.700000,5,11.095968,13.795602,3,"6월"
"K291940",55,108.241519,18,35.098611,2,9.600000,3.465290,5,"6월"
"K292000",51,75.052404,4,38.225448,3,38.400000,28.972443,0,"6월"
"K292170",33,65.928038,19,42.413414,0,6.822144,8.774076,3,"6월"
"K292330",19,62.719078,7,25.778057,0,1.344288,18.859707,3,"6월"
"K292460",18,65.213062,15,20.187146,5,5.780659,17.911293,0,"6월"
"K292560",19,72.125424,5,29.216023,4,3.222996,19.986402,0,"6월"
"K292680",15,86.461922,9,20.710399,3,5.111050,6.715928,0,"6월"
"K292810",26,97.084781,17,48.928874,4,7.265899,33.070577,0,"6월"
"K292820",19,114.187076,18,50.233671,4,7.111935,28.637168,7,"6월"
"K293110",35,104.317493,26,82.504487,1,9.623385,21.048437,7,"6월"
"K293130",25,80.179392,8,12.762000,0,1.293216,13.349294,3,"6월"
"K293140",33,130.557360,12,32.811126,0,0.000000,29.956428,0,"6월"
"K293410",14,80.630664,10,35.289426,0,0.000000,14.964129,0,"6월"
"K293520",24,76.596281,11,38.484280,3,19.000000,0.632373,2,"6월"
"K293600",15,87.252841,26,47.553652,0,0.000000,3.212202,5,"6월"
"K293770",15,90.667242,14,33.693908,3,34.200000,21.692844,0,"6월"
"K294040",14,87.129780,13,21.088491,2,43.200000,12.608262,4,"6월"
"K294080",14,91.597828,3,47.661132,2,0.000000,25.426164,3,"6월"
"K294210",25,93.664968,15,27.548520,0,0.000000,36.678280,0,"6월"
"K294380",51,171.986086,33,68.860646,3,13.739023,41.007987,10,"6월"
"K294470",22,149.410530,8,16.120125,8,12.896100,43.258101,0,"6월"
"K294480",15,95.019955,21,31.059494,4,5.033357,3.702545,1,"6월"
"K294500",16,62.345837,5,38.013019,4,4.148914,6.600284,0,"6월"
"K294560",30,120.641832,2,9.118278,3,6.429555,6.890822,2,"6월"
"K294590",6,37.402260,4,15.475614,0,0.000000,6.586408,0,"6월"
"K294600",8,55.915339,1,27.810833,3,3.347872,8.166869,3,"6월"
"K294650",48,143.478344,9,13.891843,2,0.000000,2.932658,7,"6월"
"K294660",9,29.505900,6,16.253250,1,10.800000,1.069518,0,"6월"
"K294710",25,97.053957,8,47.982344,3,5.809440,27.375691,4,"6월"
"K295290",26,78.427921,41,60.855932,2,22.200000,29.764984,1,"6월"
"K295410",29,120.889699,22,34.895370,3,9.345890,21.227193,5,"6월"
"K295540",39,162.513042,4,53.753179,0,0.000000,42.973708,8,"6월"
"K295550",25,76.182473,20,35.714549,0,0.000000,2.312027,0,"6월"
"K295640",10,72.281713,11,25.500163,0,7.031295,6.877135,1,"6월"
"K295810",40,122.276475,5,21.604005,3,5.117700,16.035163,5,"6월"
"K296250",22,96.441264,1,5.132394,2,10.200000,20.362886,0,"6월"
"K296290",13,100.178418,15,20.741316,2,4.597302,18.406497,2,"6월"
"K296470",9,69.664217,8,52.982398,2,43.200000,0.798825,1,"6월"
"K296540",19,80.195404,10,68.134143,3,4.952306,0.710110,0,"6월"
"K296570",13,111.470044,4,8.004185,0,0.000000,0.292387,0,"6월"
"K296620",29,89.312678,1,25.309488,3,7.200000,29.546729,0,"6월"
"K296850",48,138.794864,6,92.505987,4,7.463633,2.565733,10,"6월"
"K296940",11,98.050946,20,37.343095,1,4.726974,11.918775,0,"6월"
"K297000",16,150.836940,9,35.574750,4,5.976558,16.730855,6,"6월"
"K297030",8,70.597431,1,17.373978,2,3.304561,11.379398,0,"6월"
"K297250",11,99.307388,4,11.904017,5,7.721525,4.049716,1,"6월"
"K297280",8,63.296516,11,21.813527,3,2.330505,19.325276,0,"6월"
"K297370",13,56.142758,7,43.369795,2,3.205382,11.409318,0,"6월"
"K297420",39,172.632360,13,36.163503,3,19.000000,41.401250,8,"6월"
"K297500",18,63.411797,18,23.754100,2,4.200000,3.246174,0,"6월"
"K297510",7,60.121958,16,27.207970,2,28.000000,2.627174,2,"6월"
"K297610",24,84.551076,5,71.678075,3,4.307697,15.378849,6,"6월"
"K297950",18,76.613760,15,56.566493,0,0.000000,27.845806,0,"6월"
"K298150",35,100.272338,14,23.660936,2,4.273561,26.670715,3,"6월"
"K298170",8,67.358483,16,31.955637,3,4.941001,1.572847,4,"6월"
"K298210",23,99.270527,17,27.311269,0,0.000000,6.095488,0,"6월"
"K298230",7,61.073676,12,37.465664,3,37.200000,0.350507,3,"6월"
"K298310",57,203.222678,2,28.800000,0,0.000000,21.170209,9,"6월"
"K298340",11,128.698783,7,14.541903,0,0.000000,24.438666,3,"6월"
"K298370",28,80.434596,7,10.458198,2,26.400000,7.047942,1,"6월"
"K298430",10,42.446025,6,26.521020,1,5.400000,14.736922,0,"6월"
"K298460",11,104.554060,5,6.844621,5,7.439805,17.782578,2,"6월"
"K298570",7,73.602221,29,47.489668,2,46.800000,2.768297,0,"6월"
