Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Usage_Band,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,Tariff_OK,average cost min,Group
K244720,F,29,27/05/98,28.966667,2,Pre Pay,Play 100,Active,BS110,2,43.200000,21,61.500001,3,12.600000,26.467919,0.000000,21.600000,2.928571,4.200000,26,117.300001,4.511538,143.767920,Low,-482.699999,12.365729,0.000000,10.587168,70.527168,OK,0.490563,1
K231030,M,25,22/11/99,10.833333,1,Pre Pay,Play 100,Churned,S50,28,86.400000,36,71.700000,9,29.400000,19.727412,0.000000,3.085714,1.991667,3.266667,73,187.500000,2.568493,207.227412,MedLow,-412.500000,14.216000,0.000000,7.890965,67.830965,OK,0.327326,1
K230830,F,62,22/11/99,10.833333,0,Pre Pay,Play 100,Churned,BS110,9,136.200000,75,207.300000,4,131.000000,52.460964,0.000000,15.133333,2.764000,32.750000,88,474.500000,5.392045,526.960964,MedLow,-125.500000,10.740780,0.000000,20.984386,80.924386,OK,0.153568,1
K230010,F,49,16/03/99,19.200000,0,Pre Pay,Play 100,Churned,BS110,11,142.200000,47,168.000000,6,24.600000,35.774871,0.000000,12.927273,3.574468,4.100000,64,334.800000,5.231250,370.574871,MedLow,-265.200000,13.494624,0.000000,14.309948,74.249948,OK,0.200364,1
K229230,F,26,27/05/98,28.966667,4,Pre Pay,Play 100,Churned,S50,14,42.000000,30,201.900000,17,57.499999,0.382463,0.000000,3.000000,6.730000,3.382353,61,301.399999,4.940984,301.782462,MedLow,-298.600001,7.786994,0.000000,0.152985,60.092985,OK,0.199127,1
K229250,F,15,01/10/96,49.066667,0,Pre Pay,Play 100,Churned,BS110,25,111.600000,71,114.000000,0,0.000000,8.100339,0.000000,4.464000,1.605634,0.000000,96,225.600000,2.350000,233.700339,MedLow,-374.400000,14.893617,0.000000,3.240136,63.180136,OK,0.270347,1
K228310,F,16,10/01/98,33.533333,2,Pre Pay,Play 100,Churned,S50,44,130.200000,51,251.100000,8,27.000000,84.679104,0.000000,2.959091,4.923529,3.375000,103,408.300000,3.964078,492.979104,MedLow,-191.700000,11.377663,0.000000,33.871642,93.811642,OK,0.190295,1
K228870,M,33,17/06/97,40.433333,1,Pre Pay,Play 100,Churned,BS110,9,46.800001,37,198.000000,7,10.800001,72.215984,0.000000,5.200000,5.351351,1.542857,53,255.600002,4.822642,327.815986,MedLow,-344.399998,8.661972,0.000000,28.886394,88.826394,OK,0.270964,1
K228490,F,50,24/05/97,41.233333,2,Pre Pay,Play 100,Churned,S50,12,45.000000,32,149.100000,4,55.800001,82.248042,0.000000,3.750000,4.659375,13.950000,48,249.900001,5.206250,332.148043,MedLow,-350.099999,8.601441,0.000000,32.899217,92.839217,OK,0.279512,1
K227690,F,21,04/02/99,20.533333,1,Pre Pay,Play 100,Churned,S50,4,39.600000,140,315.300002,4,14.400000,67.776147,0.000000,9.900000,2.252143,3.600000,148,369.300002,2.495270,437.076149,MedLow,-230.699998,7.144598,0.000000,27.110459,87.050459,OK,0.199165,1
K227750,F,31,19/11/96,47.433333,6,Pre Pay,Play 100,Churned,BS110,42,227.400001,76,199.200000,11,45.000000,76.676486,0.000000,5.414286,2.621053,4.090909,129,471.600001,3.655814,548.276487,MedLow,-128.399999,14.643766,0.000000,30.670594,90.610594,OK,0.165264,1
K227210,F,34,28/02/99,19.733333,0,Pre Pay,Play 100,Churned,BS110,13,63.000000,69,279.900000,14,21.600000,20.487398,0.000000,4.846154,4.056522,1.542857,96,364.500000,3.796875,384.987398,MedLow,-235.500000,8.456790,0.000000,8.194959,68.134959,OK,0.176980,1
K212700,M,24,24/12/96,46.266667,10,Pre Pay,Play 100,Churned,CAS30,30,35.383142,2,46.587802,4,3.538314,0.669994,0.000000,1.179438,23.293901,0.884579,36,85.509258,2.375257,86.179252,Low,-514.490742,13.275862,0.000000,0.267998,60.207998,OK,0.698637,1
K226990,F,23,14/05/97,41.566667,2,Pre Pay,Play 100,Active,S50,22,90.600000,4,45.300000,45,133.200000,0.078594,0.000000,4.118182,11.325000,2.960000,71,269.100000,3.790141,269.178594,MedLow,-330.900000,11.733556,0.000000,0.031438,59.971438,OK,0.222794,1
K227090,F,35,24/09/97,37.133333,1,Pre Pay,Play 100,Churned,S50,22,73.800000,129,328.500000,35,53.399999,51.750119,0.000000,3.354545,2.546512,1.525714,186,455.699999,2.450000,507.450118,MedLow,-144.300001,8.238973,0.000000,20.700048,80.640048,OK,0.158912,1
K226190,F,43,22/07/98,27.100000,0,Pre Pay,Play 100,Churned,BS110,17,70.200000,76,240.299999,34,75.600000,48.788394,0.000000,4.129412,3.161842,2.223529,127,386.099999,3.040157,434.888393,MedLow,-213.900001,8.636364,0.000000,19.515358,79.455358,OK,0.182703,1
K225930,F,21,21/08/99,13.933333,1,Pre Pay,Play 100,Churned,S50,5,121.200001,57,126.600000,2,89.500000,67.250108,0.000000,24.240000,2.221053,44.750000,64,337.300001,5.270313,404.550109,MedLow,-262.699999,12.186481,0.000000,26.900043,86.840043,OK,0.214658,1
K225550,F,26,18/02/96,56.600000,1,Pre Pay,Play 100,Churned,BS110,11,97.800000,198,300.899999,14,23.000000,81.520901,0.000000,8.890909,1.519697,1.642857,223,421.699999,1.891031,503.220900,MedLow,-178.300001,9.638369,0.000000,32.608360,92.548360,OK,0.183912,1
K225350,M,42,14/06/97,40.533333,0,Pre Pay,Play 100,Churned,BS110,9,45.600000,61,228.000000,6,15.000000,32.686744,0.000000,5.066667,3.737705,2.500000,76,288.600000,3.797368,321.286744,MedLow,-311.400000,8.160083,0.000000,13.074698,73.014698,OK,0.227257,1
K156510,M,42,10/02/96,56.866667,0,Pre Pay,Play 100,Active,S80,10,84.600000,236,454.500000,20,41.400000,191.488998,0.000000,8.460000,1.925847,2.070000,266,580.500000,2.182331,771.988998,Med,-19.500000,7.914729,0.000000,76.595599,136.535599,OK,0.176862,1
K224930,F,26,12/05/99,17.300000,1,Pre Pay,Play 100,Churned,S50,1,6.000000,198,306.299999,9,32.400001,34.784576,0.000000,6.000000,1.546970,3.600000,208,344.700000,1.657212,379.484576,MedLow,-255.300000,5.348129,0.000000,13.913830,73.853830,OK,0.194616,1
K225010,M,23,01/11/97,35.866667,7,Pre Pay,Play 100,Churned,S50,35,140.399999,124,277.500000,12,62.000000,49.955177,0.000000,4.011429,2.237903,5.166667,171,479.899999,2.806433,529.855176,MedLow,-120.100001,10.851219,0.000000,19.982071,79.922071,OK,0.150838,1
K224610,F,49,08/11/99,11.300000,0,Pre Pay,Play 100,Churned,BS110,31,157.200000,88,190.200000,0,0.000000,54.797646,0.000000,5.070968,2.161364,0.000000,119,347.400000,2.919328,402.197646,MedLow,-252.600000,14.050086,0.000000,21.919058,81.859058,OK,0.203529,1
K224290,M,18,28/12/96,46.133333,2,Pre Pay,Play 100,Churned,S50,3,38.400000,147,281.100000,44,124.200000,26.029334,0.000000,12.800000,1.912245,2.822727,194,443.700000,2.287113,469.729334,MedLow,-156.300000,6.730899,0.000000,10.411734,70.351734,OK,0.149771,1
K224470,M,25,25/12/97,34.066667,2,Pre Pay,Play 100,Churned,BS110,30,95.400001,37,127.500001,6,22.800001,7.079455,0.000000,3.180000,3.445946,3.800000,73,245.700003,3.365753,252.779458,MedLow,-354.299997,12.765568,0.000000,2.831782,62.771782,OK,0.248326,1
K224390,M,13,19/01/99,21.066667,11,Pre Pay,Play 100,Churned,BS110,27,90.600000,17,202.799999,4,21.000000,22.253175,0.000000,3.355556,11.929412,5.250000,48,314.399999,6.550000,336.653174,MedLow,-285.600001,10.763359,0.000000,8.901270,68.841270,OK,0.204487,1
K223650,M,15,05/01/98,33.700000,8,Pre Pay,Play 100,Churned,BS110,34,88.800000,29,74.400000,22,54.600000,51.601738,0.000000,2.611765,2.565517,2.481818,85,217.800000,2.562353,269.401738,MedLow,-382.200000,13.154270,0.000000,20.640695,80.580695,OK,0.299110,1
K222710,M,20,02/09/96,50.033333,10,Pre Pay,Play 100,Churned,BS110,45,72.000000,9,106.499999,2,6.500000,33.998853,0.000000,1.600000,11.833333,3.250000,56,184.999999,3.303571,218.998852,MedLow,-415.000001,12.783784,0.000000,13.599541,73.539541,OK,0.335799,1
K223030,M,25,17/12/99,10.000000,1,Pre Pay,Play 100,Churned,BS110,5,10.800000,57,240.299999,15,80.400000,46.409494,0.000000,2.160000,4.215789,5.360000,77,331.499999,4.305195,377.909493,MedLow,-268.500001,5.651584,0.000000,18.563798,78.503798,OK,0.207732,1
K222370,M,51,02/03/96,56.166667,6,Pre Pay,Play 100,Churned,BS110,37,94.800000,107,190.200000,16,36.000000,91.815392,0.000000,2.562162,1.777570,2.250000,160,321.000000,2.006250,412.815392,MedLow,-279.000000,10.906542,0.000000,36.726157,96.666157,OK,0.234163,1
K220340,M,14,03/04/98,30.766667,0,Pre Pay,Play 100,Active,BS110,31,64.200001,60,97.500001,0,0.000000,60.923494,0.000000,2.070968,1.625000,0.000000,91,161.700002,1.776923,222.623496,Low,-438.299998,12.940631,0.000000,24.369398,84.309398,OK,0.378708,1
K221770,F,22,24/05/99,16.900000,11,Pre Pay,Play 100,Churned,BS110,71,132.599999,99,221.699999,1,20.500000,85.190106,0.000000,1.867606,2.239394,20.500000,171,374.799998,2.191813,459.990104,MedLow,-225.200002,12.075774,0.000000,34.076042,94.016042,OK,0.204387,1
K221690,M,12,01/10/97,36.900000,2,Pre Pay,Play 100,Active,S50,31,77.400000,54,144.300000,5,112.200000,57.122801,0.000000,2.496774,2.672222,22.440000,90,333.900000,3.710000,391.022801,MedLow,-266.100000,9.636119,0.000000,22.849120,82.789120,OK,0.211725,1
K213960,F,12,16/03/96,55.700000,0,Pre Pay,Play 100,Churned,CAS30,9,65.400001,7,58.800000,10,24.000000,10.720903,0.000000,7.266667,8.400000,2.400000,26,148.200001,5.700000,158.920904,Low,-451.799999,13.825911,0.000000,4.288361,64.228361,OK,0.404153,1
K220370,F,32,10/10/97,36.600000,2,Pre Pay,Play 100,Churned,BS110,50,133.200001,64,122.700000,12,22.000000,35.944451,0.000000,2.664000,1.917187,1.833333,126,277.900001,2.205556,313.844452,MedLow,-322.099999,14.586182,0.000000,14.377780,74.317780,OK,0.236798,1
K221210,F,36,09/02/98,32.533333,11,Pre Pay,Play 100,Churned,S50,87,149.400000,63,102.900000,34,57.000000,28.172031,0.000000,1.717241,1.633333,1.676471,184,309.300000,1.680978,337.472031,MedLow,-290.700000,14.660524,0.000000,11.268812,71.208812,OK,0.211007,1
K220810,M,37,04/05/97,41.900000,8,Pre Pay,Play 100,Churned,BS110,61,105.000000,170,320.100000,4,10.200000,70.410675,0.000000,1.721311,1.882941,2.550000,235,435.300000,1.852340,505.710675,MedLow,-164.700000,9.824259,0.000000,28.164270,88.104270,OK,0.174219,1
K216030,M,34,12/03/99,19.333333,1,Pre Pay,Play 100,Churned,BS110,30,70.200000,49,195.900000,4,28.800000,43.922927,0.000000,2.340000,3.997959,7.200000,83,294.900000,3.553012,338.822927,MedLow,-305.100000,9.760936,0.000000,17.569171,77.509171,OK,0.228760,1
K240790,F,31,07/09/99,13.366667,8,Pre Pay,Play 100,Churned,S50,11,91.200000,145,269.400000,48,76.800000,130.338179,0.000000,8.290909,1.857931,1.600000,204,437.400000,2.144118,567.738179,MedLow,-162.600000,9.170096,0.000000,52.135272,112.075272,OK,0.197407,1
K216480,F,47,08/05/99,17.433333,1,Pre Pay,Play 100,Churned,S50,0,0.000000,113,298.500000,9,42.000000,41.767089,0.000000,0.000000,2.641593,4.666667,122,340.500000,2.790984,382.267089,MedLow,-259.500000,5.000000,0.000000,16.706836,76.646836,OK,0.200506,1
K216570,M,32,11/08/98,26.433333,1,Pre Pay,Play 100,Churned,S50,39,84.000000,40,87.000000,20,40.000000,35.445064,0.000000,2.153846,2.175000,2.000000,99,211.000000,2.131313,246.445064,MedLow,-389.000000,12.962085,0.000000,14.178026,74.118026,OK,0.300749,1
K216890,M,16,15/06/96,52.666667,0,Pre Pay,Play 100,Churned,BS110,49,79.800000,142,258.600001,27,127.000000,23.097997,0.000000,1.628571,1.821127,4.703704,218,465.400001,2.134862,488.497998,MedLow,-134.599999,8.429308,0.000000,9.239199,69.179199,OK,0.141616,1
K217430,M,40,09/03/97,43.766667,2,Pre Pay,Play 100,Churned,BS110,67,103.200000,100,224.700000,31,49.200000,51.471785,0.000000,1.540299,2.247000,1.587097,198,377.100000,1.904545,428.571785,MedLow,-222.900000,10.473349,0.000000,20.588714,80.528714,OK,0.187900,1
K220510,F,27,16/02/96,56.666667,2,Pre Pay,Play 100,Churned,S50,27,54.600000,17,168.600000,5,46.800000,47.235161,0.000000,2.022222,9.917647,9.360000,49,270.000000,5.510204,317.235161,MedLow,-330.000000,9.044444,0.000000,18.894064,78.834064,OK,0.248504,1
K219060,F,64,20/08/99,13.966667,0,Pre Pay,Play 100,Churned,S50,25,41.400000,155,303.000000,8,25.200000,15.585193,0.000000,1.656000,1.954839,3.150000,188,369.600000,1.965957,385.185193,MedLow,-230.400000,7.240260,0.000000,6.234077,66.174077,OK,0.171798,1
K220190,F,48,09/04/98,30.566667,1,Pre Pay,Play 100,Churned,S50,79,145.200000,11,38.400000,80,154.200000,85.635656,0.000000,1.837975,3.490909,1.927500,170,337.800000,1.987059,423.435656,MedLow,-262.200000,13.596803,0.000000,34.254262,94.194262,OK,0.222452,1
K219130,F,19,02/09/99,13.533333,1,Pre Pay,Play 100,Churned,BS110,42,65.400000,68,309.000000,27,47.000000,13.058680,0.000000,1.557143,4.544118,1.740741,137,421.400000,3.075912,434.458680,MedLow,-178.600000,8.103939,0.000000,5.223472,65.163472,OK,0.149988,1
K218010,M,44,13/04/98,30.433333,2,Pre Pay,Play 100,Churned,S50,32,69.600000,31,85.199999,11,23.500000,22.454961,0.000000,2.175000,2.748387,2.136364,74,178.299999,2.409459,200.754960,MedLow,-421.700001,12.807067,0.000000,8.981984,68.921984,OK,0.343314,1
K218190,F,27,04/11/99,11.433333,0,Pre Pay,Play 100,Churned,S50,35,98.400000,116,240.000000,1,7.800000,93.124071,0.000000,2.811429,2.068966,7.800000,152,346.200000,2.277632,439.324071,MedLow,-253.800000,10.684575,0.000000,37.249628,97.189628,OK,0.221225,1
K214520,M,34,03/06/99,16.566667,2,Pre Pay,Play 100,Churned,BS110,55,151.799999,10,212.400000,18,41.000000,86.280630,0.000000,2.760000,21.240000,2.277778,83,405.199999,4.881928,491.480629,MedLow,-194.800001,12.492596,0.000000,34.512252,94.452252,OK,0.192179,1
K216670,F,45,28/07/97,39.066667,0,Pre Pay,Play 100,Churned,S50,84,192.000000,17,126.900002,43,94.799999,54.588347,0.000000,2.285714,7.464706,2.204651,144,413.700001,2.872917,468.288348,MedLow,-186.299999,14.282088,0.000000,21.835339,81.775339,OK,0.174626,1
K217490,F,34,25/08/97,38.133333,7,Pre Pay,Play 100,Churned,S50,54,106.199999,90,149.400000,16,69.000000,73.175051,0.000000,1.966667,1.660000,4.312500,160,324.599999,2.028750,397.775050,MedLow,-275.400001,11.543438,0.000000,29.270020,89.210020,OK,0.224273,1
K216010,M,18,12/06/96,52.766667,0,Pre Pay,Play 100,Active,S50,44,103.200000,76,140.100000,5,17.000000,47.973623,0.000000,2.345455,1.843421,3.400000,125,260.300000,2.082400,308.273623,MedLow,-339.700000,12.929312,0.000000,19.189449,79.129449,OK,0.256686,1
K215750,M,41,19/01/96,57.600000,2,Pre Pay,Play 100,Churned,BS110,60,116.400000,26,127.200000,14,42.000000,87.531732,0.000000,1.940000,4.892308,3.000000,100,285.600000,2.856000,373.131732,MedLow,-314.400000,13.151261,0.000000,35.012693,94.952693,OK,0.254475,1
K214430,F,42,12/03/97,43.666667,2,Pre Pay,Play 100,Churned,S50,25,54.000000,62,194.100000,1,40.500000,24.368279,0.000000,2.160000,3.130645,40.500000,88,288.600000,3.279545,312.968279,MedLow,-311.400000,8.742204,0.000000,9.747312,69.687312,OK,0.222666,1
K213350,F,16,10/07/99,15.333333,9,Pre Pay,Play 100,Churned,CAS30,0,0.000000,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,None,-600.000000,,0.000000,0.000000,59.940000,OK,59.940000,1
K213670,F,12,03/07/97,39.900000,0,Pre Pay,Play 100,Churned,CAS30,2,43.200000,21,61.500001,3,12.600000,26.467918,0.000000,21.600000,2.928571,4.200000,26,117.300001,4.511538,143.767919,Low,-482.699999,12.365729,0.000000,10.587167,70.527167,OK,0.490563,1
K212950,M,18,20/04/96,54.533333,2,Pre Pay,Play 100,Churned,CAS30,34,36.114258,14,24.912149,1,31.488511,20.955469,0.000000,1.062184,1.779439,31.488511,49,92.514918,1.888060,113.470387,Low,-507.485082,12.807229,0.000000,8.382188,68.322188,OK,0.602115,1
K241690,F,23,15/09/99,13.100000,1,Pre Pay,Play 100,Churned,BS110,93,295.200001,35,191.400000,6,106.200001,134.250693,0.000000,3.174194,5.468571,17.700000,134,592.800002,4.423881,727.050695,Med,-7.199998,14.959514,0.000000,53.700277,113.640277,OK,0.156303,1
K214440,M,25,08/06/96,52.900000,0,Pre Pay,Play 100,Churned,S50,17,49.800000,63,110.400000,16,27.600000,38.076703,0.000000,2.929412,1.752381,1.725000,96,187.800000,1.956250,225.876703,MedLow,-412.200000,10.303514,0.000000,15.230681,75.170681,OK,0.332795,1
K157100,M,42,10/04/97,42.700000,2,Pre Pay,Play 100,Active,S80,3,42.000000,348,591.899999,16,34.800000,212.878913,4.297987,14.000000,1.700862,2.175000,367,668.699999,1.822071,881.578912,Med,68.699999,6.256169,4.297988,89.449553,149.389553,OK,0.169457,1
K212650,M,17,21/02/99,19.966667,1,Pre Pay,Play 100,Churned,CAS30,23,18.410611,19,38.766006,8,18.799569,13.222792,0.000000,0.800461,2.040316,2.349946,50,75.976186,1.519524,89.198978,Low,-524.023814,9.846416,0.000000,5.289117,65.229117,OK,0.731277,1
K155670,M,29,10/07/96,51.833333,2,Pre Pay,Play 100,Active,S80,89,184.799999,132,388.500000,20,93.000000,200.506335,6.992695,2.076404,2.943182,4.650000,241,666.299999,2.764730,866.806334,Med,66.299999,10.547051,6.992695,87.195229,147.135229,OK,0.169744,1
K266210,F,20,04/05/97,41.900000,0,Pre Pay,Play 100,Active,BS210,80,138.000000,128,264.300000,27,51.000000,127.548053,0.000000,1.725000,2.064844,1.888889,235,453.300000,1.928936,580.848053,MedLow,-146.700000,11.088683,0.000000,51.019221,110.959221,OK,0.191030,1
K261430,M,44,04/05/98,29.733333,0,Pre Pay,Play 100,Active,S80,52,83.400000,288,474.900001,7,39.000000,174.214111,0.000000,1.603846,1.648958,5.571429,347,597.300001,1.721326,771.514112,Med,-2.699999,7.792567,0.000000,69.685644,129.625644,OK,0.168015,1
K266360,F,38,01/11/97,35.866667,7,Pre Pay,Play 100,Active,S80,26,66.000000,114,397.800000,9,27.000000,118.239228,0.000000,2.538462,3.489474,3.000000,149,490.800000,3.293960,609.039228,MedLow,-109.200000,7.689487,0.000000,47.295691,107.235691,OK,0.176074,1
K269620,F,33,19/03/98,31.266667,1,Pre Pay,Play 100,Active,S80,92,283.800001,45,216.000000,13,75.600000,110.978540,0.000000,3.084783,4.800000,5.815385,150,575.400001,3.836000,686.378541,Med,-24.599999,14.864442,0.000000,44.391416,104.331416,OK,0.152003,1
K272390,F,32,05/01/99,21.533333,2,Pre Pay,Play 100,Active,BS210,51,155.399999,65,215.399999,54,117.600001,110.376393,0.000000,3.047059,3.313846,2.177778,170,488.399999,2.872941,598.776392,MedLow,-111.600001,11.363636,0.000000,44.150557,104.090557,OK,0.173839,1
K263620,F,17,28/01/96,57.300000,2,Pre Pay,Play 100,Active,BS210,59,109.800000,38,525.900000,2,101.000000,118.220604,10.909836,1.861017,13.839474,50.500000,99,736.700000,7.441414,854.920604,Med,136.700000,7.980861,10.909836,58.198078,118.138078,OK,0.138186,1
K266510,M,14,06/11/98,23.533333,0,Pre Pay,Play 100,Active,BS210,0,0.000000,36,291.600000,70,157.200001,172.977107,0.821503,0.000000,8.100000,2.245714,106,448.800001,4.233962,621.777108,MedLow,-151.199999,5.000000,0.000000,69.190843,129.130843,OK,0.207680,1
K266470,F,24,15/07/98,27.333333,0,Pre Pay,Play 100,Active,BS210,74,124.800000,62,275.400000,26,52.500000,119.405202,0.000000,1.686486,4.441935,2.019231,162,452.700000,2.794444,572.105202,MedLow,-147.300000,10.513585,0.000000,47.762081,107.702081,OK,0.188256,1
K386010,M,18,20/01/97,45.366667,1,Pre Pay,Play 100,Churned,ASAD90,33,99.000000,146,472.800001,11,27.000000,2.080550,0.000000,3.000000,3.238356,2.454545,190,598.800001,3.151579,600.880551,Med,-1.199999,8.306613,0.000000,0.832220,60.772220,OK,0.101139,1
K272570,F,21,08/06/98,28.566667,6,Pre Pay,Play 100,Active,BS210,27,106.800001,49,392.400001,6,75.000000,173.097285,0.000000,3.955556,8.008163,12.500000,82,574.200002,7.002439,747.297287,Med,-25.799998,8.719958,0.000000,69.238914,129.178914,OK,0.172861,1
K263520,F,25,26/04/96,54.333333,10,Pre Pay,Play 100,Active,S80,127,286.800000,83,251.400000,7,39.000000,149.174326,0.000000,2.258268,3.028916,5.571429,217,577.200000,2.659908,726.374326,Med,-22.800000,14.937630,0.000000,59.669730,119.609730,OK,0.164667,1
K272700,M,24,21/10/98,24.066667,0,Pre Pay,Play 100,Active,S80,46,157.200001,259,499.500000,5,31.000000,147.251582,8.394435,3.417391,1.928571,6.200000,310,687.700001,2.218387,834.951583,Med,87.700001,9.571761,8.394434,67.295067,127.235067,OK,0.152386,1
K272690,F,18,07/05/97,41.800000,1,Pre Pay,Play 100,Active,S80,74,259.799999,229,355.500001,30,76.500001,128.182282,11.484953,3.510811,1.552402,2.550000,333,691.800001,2.077477,819.982283,Med,91.800001,12.510841,11.484952,62.757865,122.697865,OK,0.149635,1
K272710,M,19,04/01/96,58.100000,2,Pre Pay,Play 100,Active,BS210,14,62.399999,144,385.500000,0,0.000000,119.895676,0.000000,4.457143,2.677083,0.000000,158,447.899999,2.834810,567.795675,MedLow,-152.100001,7.786336,0.000000,47.958270,107.898270,OK,0.190030,1
K272770,M,46,03/11/99,11.466667,1,Pre Pay,Play 100,Churned,BS210,1,93.000000,79,216.000000,40,64.200000,116.360564,0.000000,93.000000,2.734177,1.605000,120,373.200000,3.110000,489.560564,MedLow,-226.800000,9.983923,0.000000,46.544226,106.484226,OK,0.217510,1
K261920,F,22,05/10/99,12.433333,0,Pre Pay,Play 100,Active,BS210,103,201.600001,143,306.000000,8,14.399999,150.921356,0.000000,1.957282,2.139860,1.800000,254,522.000000,2.055118,672.921356,Med,-78.000000,12.724138,0.000000,60.368542,120.308542,OK,0.178785,1
K252410,M,27,21/12/99,9.866667,0,Pre Pay,Play 100,Churned,BS110,5,102.600000,35,487.500000,0,0.000000,83.649932,1.854564,20.520000,13.928571,0.000000,40,590.100000,14.752500,673.749932,Med,-9.900000,8.477377,0.000000,33.459973,93.399973,OK,0.138627,1
K261930,F,50,31/07/99,14.633333,1,Pre Pay,Play 100,Active,S80,149,319.800000,141,308.099999,3,13.800000,128.574155,6.241353,2.146309,2.185106,4.600000,293,641.699999,2.190102,770.274154,Med,41.699999,14.967274,6.241353,57.671015,117.611015,OK,0.152687,1
K262020,F,35,05/09/99,13.433333,2,Pre Pay,Play 100,Active,BS210,79,181.800000,63,383.700000,15,34.800000,152.236577,0.033171,2.301266,6.090476,2.320000,157,600.300000,3.823567,752.536577,Med,0.300000,11.056972,0.033171,60.927802,120.867802,OK,0.160614,1
