고객ID,성별,연령,개시일,서비스기간,단선횟수,지불방법,요금제,이탈여부,핸드셋,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,평균주간통화시간,평균야간통화시간,평균주말통화시간,국내통화횟수,국내통화시간_분,평균국내통화시간,총통화시간_분
"K396250","남",16,"09/05/99",17.400000,11,"선불","Play 300","유지","S80",110,640.200001,360,587.100001,43,67.799999,82.275825,0,5.820000,1.630833,1.576744,513,1295.100001,2.524561,1377.375826
"K396570","남",12,"25/09/97",37.100000,2,"선불","Play 300","유지","S80",5,60.599999,260,627.900001,14,126.000000,26.298554,0,12.120000,2.415000,9.000000,279,814.500000,2.919355,840.798554
"K396740","남",55,"15/07/96",51.666667,1,"선불","Play 300","이탈","ASAD90",6,615.000000,403,1083.300001,5,35.000000,41.336404,0,102.500000,2.688089,7.000000,414,1733.300001,4.186715,1774.636405
"K396770","남",22,"27/01/96",57.333333,1,"선불","Play 300","이탈","ASAD90",5,331.200000,231,542.100000,0,0.000000,44.199514,0,66.240000,2.346753,0.000000,236,873.300000,3.700424,917.499514
"K396800","여",33,"11/05/97",41.666667,9,"선불","Play 300","유지","CAS60",5,249.600000,292,519.900000,2,7.200000,82.321064,0,49.920000,1.780479,3.600000,299,776.700000,2.597659,859.021064
"K396820","여",12,"28/11/99",10.633333,2,"선불","Play 300","유지","WC95",3,381.600000,308,524.400000,29,76.800000,11.085631,0,127.200000,1.702597,2.648276,340,982.800000,2.890588,993.885631
"K396890","여",25,"08/02/96",56.933333,1,"선불","Play 300","이탈","ASAD90",2,168.600000,234,632.099999,44,67.200000,98.516497,0,84.300000,2.701282,1.527273,280,867.899999,3.099643,966.416496
"K397080","여",28,"17/08/98",26.233333,12,"선불","CAT 100","이탈","S50",275,572.400000,131,295.500001,0,0.000000,271.907814,31,2.081455,2.255725,0.000000,406,867.900001,2.137685,1139.807815
"K397120","남",55,"02/09/96",50.033333,12,"선불","CAT 100","이탈","SOP10",170,295.800000,47,227.100000,28,56.400000,146.910959,0,1.740000,4.831915,2.014286,245,579.300000,2.364490,726.210959
"K397140","여",26,"26/02/97",44.133333,15,"선불","CAT 100","이탈","SOP10",228,478.799999,33,121.799999,3,54.500000,63.699663,6,2.100000,3.690909,18.166667,264,655.099998,2.481439,718.799661
"K397170","여",37,"02/03/99",19.666667,12,"선불","CAT 100","이탈","SOP20",242,514.200000,100,159.600000,30,48.000000,226.825001,14,2.124793,1.596000,1.600000,372,721.800000,1.940323,948.625001
"K397260","여",15,"21/01/99",21.000000,13,"선불","CAT 100","이탈","SOP10",330,706.800000,35,135.599999,19,59.400001,230.504340,38,2.141818,3.874286,3.126316,384,901.800000,2.348437,1132.304340
"K397320","여",15,"03/10/99",12.500000,14,"선불","CAT 100","이탈","S50",223,394.200000,31,160.200000,37,139.800000,10.459089,10,1.767713,5.167742,3.778378,291,694.200000,2.385567,704.659089
"K397690","남",19,"08/02/96",56.933333,12,"선불","CAT 100","이탈","BS110",216,504.599999,35,136.200000,64,106.800000,236.753976,17,2.336111,3.891429,1.668750,315,747.599999,2.373333,984.353975
"K397740","여",36,"25/03/99",18.900000,13,"선불","CAT 100","이탈","BS110",170,402.000000,34,201.000000,0,0.000000,100.661827,8,2.364706,5.911765,0.000000,204,603.000000,2.955882,703.661827
"K397910","남",20,"02/01/97",45.966667,15,"선불","CAT 100","이탈","BS110",220,531.600000,33,233.100000,3,33.000000,132.187009,23,2.416364,7.063636,11.000000,256,797.700000,3.116016,929.887009
"K398000","남",40,"08/03/99",19.466667,12,"선불","CAT 100","이탈","SOP10",265,654.600000,150,231.299999,53,94.500001,289.023657,44,2.470189,1.542000,1.783019,468,980.400000,2.094872,1269.423657
"K398170","남",34,"28/01/98",32.933333,12,"선불","CAT 100","이탈","SOP20",210,394.200000,4,212.100000,33,85.200000,207.713579,9,1.877143,53.025000,2.581818,247,691.500000,2.799595,899.213579
"K398180","남",32,"17/02/97",44.433333,15,"선불","CAT 100","이탈","SOP10",250,470.400001,42,174.900000,20,52.000000,21.102864,11,1.881600,4.164286,2.600000,312,697.300001,2.234936,718.402865
"K398270","남",24,"03/07/97",39.900000,13,"선불","CAT 100","이탈","SOP10",325,510.599999,177,320.400001,12,33.599999,259.935436,28,1.571077,1.810169,2.800000,514,864.599999,1.682101,1124.535435
"K398350","여",27,"19/09/97",37.300000,14,"선불","CAT 100","이탈","S50",218,365.399999,46,211.800000,27,82.800000,202.319094,6,1.676147,4.604348,3.066667,291,659.999999,2.268041,862.319093
"K398400","여",51,"01/06/97",40.966667,14,"선불","CAT 100","이탈","SOP20",244,653.400000,11,111.900000,2,3.500000,33.239306,22,2.677869,10.172727,1.750000,257,768.800000,2.991440,802.039306
"K398420","여",44,"27/01/97",45.133333,12,"선불","CAT 100","이탈","BS110",438,840.600000,2,67.500000,1,20.000000,131.156909,46,1.919178,33.750000,20.000000,441,928.100000,2.104535,1059.256909
"K398550","여",40,"20/03/97",43.400000,12,"선불","CAT 100","이탈","S50",171,289.200000,65,239.400000,7,27.000000,122.675909,0,1.691228,3.683077,3.857143,243,555.600000,2.286420,678.275909
"K398740","남",32,"25/02/97",44.166667,12,"선불","CAT 100","이탈","S50",344,586.199999,108,212.400001,11,31.000000,115.574595,27,1.704070,1.966667,2.818182,463,829.600000,1.791793,945.174595
"K398840","여",45,"16/10/97",36.400000,13,"선불","CAT 100","이탈","S50",269,542.400000,144,254.400000,29,52.000000,112.299647,28,2.016357,1.766667,1.793103,442,848.800000,1.920362,961.099647
"K398850","남",52,"25/05/97",41.200000,15,"선불","CAT 100","이탈","S50",331,566.399999,7,49.800001,69,108.500000,68.102603,15,1.711178,7.114286,1.572464,407,724.700000,1.780590,792.802603
"K398920","여",28,"28/10/98",23.833333,13,"선불","CAT 100","이탈","S50",247,500.400000,60,187.200000,12,93.000000,239.485087,20,2.025911,3.120000,7.750000,319,780.600000,2.447022,1020.085087
"K399040","여",50,"24/08/98",26.000000,13,"선불","CAT 100","이탈","SOP20",171,673.200000,42,84.900001,8,21.600001,67.538929,24,3.936842,2.021429,2.700000,221,779.700002,3.528054,847.238931
"K399310","여",65,"12/07/98",27.433333,14,"선불","CAT 100","이탈","SOP20",86,606.000000,21,183.000000,9,21.000000,23.037032,26,7.046512,8.714286,2.333333,116,810.000000,6.982759,833.037032
"K399350","여",51,"06/06/99",16.466667,14,"선불","CAT 100","이탈","S50",108,767.400000,21,78.300000,72,116.400000,216.558383,46,7.105556,3.728571,1.616667,201,962.100000,4.786567,1178.658383
"K399460","남",33,"28/08/98",25.866667,14,"선불","CAT 100","이탈","SOP10",52,409.800000,21,48.599999,15,58.800000,156.503073,0,7.880769,2.314286,3.920000,88,517.199999,5.877273,673.703072
"K399470","남",24,"25/07/98",27.000000,14,"선불","CAT 100","이탈","SOP10",80,637.200000,42,302.700000,15,54.500002,313.790905,44,7.965000,7.207143,3.633333,137,994.400002,7.258394,1308.190907
"K399540","남",59,"02/11/96",48.000000,15,"선불","CAT 100","이탈","BS110",58,466.199999,5,52.500001,11,36.600000,68.737182,0,8.037931,10.500000,3.327273,74,555.300000,7.504054,624.037182
"K399960","여",27,"18/02/97",44.400000,12,"선불","CAT 100","이탈","BS110",25,270.600001,45,130.500001,85,128.500001,53.795284,0,10.824000,2.900000,1.511765,155,529.600003,3.416774,583.395287
"K400120","여",30,"13/04/98",30.433333,15,"선불","CAT 100","이탈","BS110",168,534.000000,262,423.600000,17,37.800000,16.881732,40,3.178571,1.616794,2.223529,447,995.400000,2.226846,1012.281732
"K400270","남",30,"07/02/97",44.766667,13,"선불","CAT 100","이탈","BS110",36,532.799999,134,284.400000,8,48.000000,198.049857,29,14.800000,2.122388,6.000000,178,865.199999,4.860674,1063.249856
"K400390","남",23,"04/02/99",20.533333,14,"선불","CAT 100","이탈","BS110",100,481.200000,68,151.200000,0,0.000000,120.315283,6,4.812000,2.223529,0.000000,168,632.400000,3.764286,752.715283
"K400460","남",30,"04/02/97",44.866667,14,"선불","CAT 100","이탈","SOP20",144,526.799999,80,327.299999,8,50.400001,49.964654,32,3.658333,4.091250,6.300000,232,904.499999,3.898707,954.464653
"K400500","여",21,"27/09/99",12.700000,12,"선불","CAT 100","이탈","BS110",160,585.000000,124,210.599999,28,55.200001,268.588431,29,3.656250,1.698387,1.971429,312,850.800000,2.726923,1119.388431
"K400550","여",15,"20/03/97",43.400000,12,"선불","CAT 100","이탈","SOP20",136,498.000000,88,181.800001,2,96.600000,105.911283,20,3.661765,2.065909,48.300000,226,776.400001,3.435398,882.311284
"K400570","여",18,"17/12/99",10.000000,13,"선불","CAT 100","이탈","SOP10",174,637.800001,13,183.300000,12,23.400000,223.963503,30,3.665517,14.100000,1.950000,199,844.500001,4.243719,1068.463504
"K400590","남",54,"21/11/99",10.866667,12,"선불","CAT 100","이탈","SOP20",19,424.800000,3,56.400000,8,24.600000,154.632446,0,22.357895,18.800000,3.075000,30,505.800000,16.860000,660.432446
"K400750","여",12,"20/07/97",39.333333,14,"선불","CAT 100","이탈","SOP20",252,815.399999,62,116.700000,29,67.200000,106.829980,52,3.235714,1.882258,2.317241,343,999.299999,2.913411,1106.129979
"K400760","남",25,"26/10/99",11.733333,12,"선불","CAT 100","이탈","S50",115,613.200000,31,103.200000,13,67.800000,26.907705,23,5.332174,3.329032,5.215385,159,784.200000,4.932075,811.107705
"K400770","남",13,"24/07/96",51.366667,12,"선불","CAT 100","이탈","BS110",12,475.800000,16,245.100000,5,31.200000,59.262676,17,39.650000,15.318750,6.240000,33,752.100000,22.790909,811.362676
"K400830","여",42,"23/11/96",47.300000,14,"선불","CAT 100","유지","SOP20",116,633.600001,133,219.300000,12,73.000000,134.287142,38,5.462069,1.648872,6.083333,261,925.900001,3.547510,1060.187143
"K400850","여",31,"22/04/99",17.966667,12,"선불","CAT 100","이탈","S50",119,651.000000,19,36.000000,5,16.000000,53.843316,14,5.470588,1.894737,3.200000,143,703.000000,4.916084,756.843316
"K400980","여",57,"10/01/98",33.533333,15,"선불","CAT 100","이탈","SOP10",110,613.800000,66,184.500001,0,0.000000,9.366777,28,5.580000,2.795455,0.000000,176,798.300001,4.535795,807.666778
"K401060","여",33,"11/05/98",29.500000,12,"선불","CAT 100","이탈","BS110",8,678.000000,19,61.800001,1,69.000000,217.908743,27,84.750000,3.252632,69.000000,28,808.800001,28.885714,1026.708744
"K401100","남",31,"07/09/97",37.700000,12,"선불","CAT 100","이탈","S50",7,402.000000,160,291.300000,0,0.000000,139.369969,10,57.428571,1.820625,0.000000,167,693.300000,4.151497,832.669969
"K401190","남",25,"10/11/97",35.566667,14,"선불","CAT 100","이탈","S50",10,503.399999,51,306.600001,2,4.200000,189.114396,23,50.340000,6.011765,2.100000,63,814.200000,12.923810,1003.314396
"K401220","남",23,"06/12/99",10.366667,12,"선불","CAT 100","이탈","BS110",1,466.800000,51,159.300000,10,25.000000,172.017439,6,466.800000,3.123529,2.500000,62,651.100000,10.501613,823.117439
"K401240","남",47,"26/10/97",36.066667,13,"선불","CAT 100","이탈","SOP10",13,573.600000,76,141.600000,17,103.500000,115.845404,26,44.123077,1.863158,6.088235,106,818.700000,7.723585,934.545404
"K401250","남",22,"09/12/98",22.433333,15,"선불","CAT 100","이탈","SOP10",8,567.000000,86,232.800001,18,72.000000,259.677044,31,70.875000,2.706977,4.000000,112,871.800001,7.783929,1131.477045
"K401530","남",26,"12/08/98",26.400000,12,"선불","CAT 200","이탈","SOP10",1096,1797.600000,127,212.100000,1,28.200000,561.103210,78,1.640146,1.670079,28.200000,1224,2037.900000,1.664951,2599.003210
"K401690","남",26,"26/01/99",20.833333,14,"선불","CAT 200","이탈","SOP20",568,1032.599999,236,364.799999,13,53.000000,333.086839,21,1.817958,1.545763,4.076923,817,1450.399998,1.775275,1783.486837
"K401700","여",17,"19/04/98",30.233333,13,"선불","CAT 200","이탈","SOP10",855,1398.000000,329,567.599999,41,70.000000,523.855607,70,1.635088,1.725228,1.707317,1225,2035.599999,1.661714,2559.455606
"K401750","남",12,"07/06/98",28.600000,12,"선불","CAT 200","유지","SOP10",532,1228.800001,59,328.800001,21,48.000000,157.594488,35,2.309774,5.572881,2.285714,612,1605.600002,2.623529,1763.194490
"K401760","남",34,"20/02/97",44.333333,12,"선불","CAT 200","이탈","S50",418,875.400000,196,346.200000,20,49.200000,16.791438,5,2.094258,1.766327,2.460000,634,1270.800000,2.004416,1287.591438
"K401820","남",21,"01/01/99",21.666667,15,"선불","CAT 200","이탈","SOP10",387,676.200000,213,449.100001,15,30.000000,83.202884,0,1.747287,2.108451,2.000000,615,1155.300001,1.878537,1238.502885
"K401930","남",21,"31/12/97",33.866667,15,"선불","CAT 200","이탈","S50",639,1355.399999,620,945.900000,3,11.000000,111.034435,88,2.121127,1.525645,3.666667,1262,2312.299999,1.832250,2423.334434
"K401960","남",17,"27/05/98",28.966667,15,"선불","CAT 200","이탈","SOP20",573,920.400000,43,66.300000,9,25.000000,45.799287,0,1.606283,1.541860,2.777778,625,1011.700000,1.618720,1057.499287
"K401970","여",18,"01/11/97",35.866667,13,"선불","CAT 200","이탈","S50",1314,2299.200001,165,305.700000,4,24.000000,363.275957,133,1.749772,1.852727,6.000000,1483,2628.900001,1.772690,2992.175958
"K402040","여",34,"16/02/99",20.133333,15,"선불","CAT 200","이탈","SOP20",995,1599.600001,92,321.899999,14,47.000000,109.652054,69,1.607638,3.498913,3.357143,1101,1968.500000,1.787920,2078.152054
"K402110","여",18,"26/07/97",39.133333,14,"선불","CAT 200","이탈","SOP10",431,922.800000,62,139.200000,0,0.000000,92.536292,0,2.141067,2.245161,0.000000,493,1062.000000,2.154158,1154.536292
"K402390","남",17,"14/11/97",35.433333,12,"선불","CAT 200","이탈","S50",781,1389.600000,87,263.700001,2,56.000000,401.270645,46,1.779257,3.031034,28.000000,870,1709.300001,1.964713,2110.570646
"K402420","여",27,"01/06/99",16.633333,13,"선불","CAT 200","이탈","SOP20",541,1176.000000,47,96.300000,3,14.400000,43.877462,8,2.173752,2.048936,4.800000,591,1286.700000,2.177157,1330.577462
"K402460","남",61,"16/11/99",11.033333,15,"선불","CAT 200","이탈","S50",709,1119.000000,110,377.400000,49,75.600000,86.805575,31,1.578279,3.430909,1.542857,868,1572.000000,1.811060,1658.805575
"K402780","여",43,"16/08/96",50.600000,14,"선불","CAT 200","이탈","SOP20",367,825.600000,63,316.500000,10,22.800001,204.051991,0,2.249591,5.023810,2.280000,440,1164.900001,2.647500,1368.951992
"K403010","남",67,"23/02/99",19.900000,13,"선불","CAT 200","이탈","SOP10",436,991.800001,3,348.000000,3,20.400000,337.207722,13,2.274771,116.000000,6.800000,442,1360.200001,3.077376,1697.407723
"K403090","여",31,"25/11/96",47.233333,14,"선불","CAT 200","이탈","SOP10",695,1132.800001,7,36.299999,1,5.400000,27.122788,0,1.629928,5.185714,5.400000,703,1174.500000,1.670697,1201.622788
"K403350","남",30,"11/11/96",47.700000,14,"선불","CAT 200","이탈","BS110",464,759.600000,85,442.500000,3,8.000000,312.536844,0,1.637069,5.205882,2.666667,552,1210.100000,2.192210,1522.636844
"K403390","남",23,"19/01/97",45.400000,13,"선불","CAT 200","유지","SOP10",272,639.000000,37,410.400000,16,115.000000,21.295887,0,2.349265,11.091892,7.187500,325,1164.400000,3.582769,1185.695887
"K403460","여",56,"22/06/99",15.933333,13,"선불","CAT 200","이탈","SOP10",401,946.800001,114,194.700000,24,57.600000,129.868161,0,2.361097,1.707895,2.400000,539,1199.100001,2.224675,1328.968162
"K403650","남",29,"18/10/96",48.500000,13,"선불","CAT 200","이탈","S50",940,1794.599999,96,223.200000,6,45.599999,430.015533,80,1.909149,2.325000,7.600000,1042,2063.399998,1.980230,2493.415531
"K403730","남",26,"26/06/98",27.966667,12,"선불","CAT 200","이탈","SOP10",325,786.000000,210,344.399999,5,58.200001,375.275399,0,2.418462,1.640000,11.640000,540,1188.600000,2.201111,1563.875399
"K403920","여",62,"22/01/98",33.133333,13,"선불","CAT 200","이탈","BS110",766,1276.800000,187,607.800000,3,16.200000,369.558749,58,1.666841,3.250267,5.400000,956,1900.800000,1.988285,2270.358749
"K403930","남",27,"19/06/98",28.200000,13,"선불","CAT 200","이탈","S50",448,1169.399999,156,525.299998,0,0.000000,500.204283,41,2.610268,3.367308,0.000000,604,1694.699997,2.805795,2194.904280
"K404140","여",21,"06/04/96",55.000000,14,"선불","CAT 200","이탈","SOP20",641,1003.800000,77,354.900000,57,105.500001,360.085418,22,1.565991,4.609091,1.850877,775,1464.200001,1.889290,1824.285419
"K404160","남",44,"31/03/99",18.700000,12,"선불","CAT 200","이탈","SOP20",454,1135.200000,48,120.000000,22,53.400000,80.352600,10,2.500441,2.500000,2.427273,524,1308.600000,2.497328,1388.952600
"K404380","여",37,"05/09/98",25.600000,15,"선불","CAT 200","이탈","SOP20",854,1418.400001,42,142.200000,86,135.500000,555.544532,45,1.660890,3.385714,1.575581,982,1696.100001,1.727189,2251.644533
"K404470","남",59,"02/06/96",53.100000,12,"선불","CAT 200","이탈","SOP20",513,994.200000,2,202.200000,8,51.000000,196.304755,4,1.938012,101.100000,6.375000,523,1247.400000,2.385086,1443.704755
"K404490","여",19,"15/12/97",34.400000,12,"선불","CAT 200","이탈","S50",729,1377.599999,1,44.400000,15,23.400001,225.920995,23,1.889712,44.400000,1.560000,745,1445.400000,1.940134,1671.320995
"K404580","남",31,"03/04/98",30.766667,12,"선불","CAT 200","이탈","BS110",459,1239.000000,156,365.100001,5,56.500002,180.870949,40,2.699346,2.340385,11.300000,620,1660.600003,2.678387,1841.470952
"K404600","여",16,"31/03/98",30.866667,15,"선불","CAT 200","이탈","BS110",388,1001.400001,202,357.599999,2,25.800000,180.662579,15,2.580928,1.770297,12.900000,592,1384.800000,2.339189,1565.462579
"K404710","남",18,"14/04/98",30.400000,12,"선불","CAT 200","이탈","S50",595,1558.800000,56,435.600000,1,14.400000,517.646036,71,2.619832,7.778571,14.400000,652,2008.800000,3.080982,2526.446036
"K404720","남",38,"14/12/96",46.600000,12,"선불","CAT 200","이탈","S50",761,1434.600000,26,324.000000,9,22.800000,357.073196,52,1.885151,12.461538,2.533333,796,1781.400000,2.237940,2138.473196
"K405040","남",32,"26/07/98",26.966667,14,"선불","CAT 200","이탈","SOP10",852,1653.599999,72,202.500001,34,58.800000,441.148147,66,1.940845,2.812500,1.729412,958,1914.900000,1.998852,2356.048147
"K405080","남",12,"25/06/96",52.333333,13,"선불","CAT 200","이탈","SOP10",470,913.200000,145,473.400000,36,121.200000,144.214148,24,1.942979,3.264828,3.366667,651,1507.800000,2.316129,1652.014148
"K405180","남",48,"19/05/99",17.066667,12,"선불","CAT 200","이탈","SOP10",465,1316.400000,45,95.699999,7,75.000000,368.038161,27,2.830968,2.126667,10.714286,517,1487.099999,2.876402,1855.138160
"K405240","여",29,"09/01/98",33.566667,12,"선불","CAT 200","이탈","SOP10",421,825.600001,51,480.300001,21,72.000000,353.432802,14,1.961045,9.417647,3.428571,493,1377.900002,2.794929,1731.332804
